,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
7919,0,300.8,312.0,1496,40.0,175,0,0,0,0,0,0
7920,0,300.8,312.0,1382,49.3,177,0,0,0,0,0,0
7921,0,300.7,311.9,1419,47.7,179,0,0,0,0,0,0
7922,0,300.7,311.9,1462,39.7,181,0,0,0,0,0,0
7923,1,300.8,312.0,1450,45.0,183,0,0,0,0,0,0
7924,2,300.7,311.9,1389,46.5,186,0,0,0,0,0,0
7925,1,300.7,311.9,1697,28.2,191,0,0,0,0,0,0
7926,0,300.7,311.9,1335,57.1,194,1,0,0,0,1,0
7927,0,300.7,311.9,1476,42.0,196,0,0,0,0,0,0
7928,0,300.6,311.7,1497,43.6,198,0,0,0,0,0,0
7929,1,300.6,311.6,1669,29.2,200,0,0,0,0,0,0
7930,0,300.6,311.6,1455,48.0,203,0,0,0,0,0,0
7931,0,300.7,311.7,1499,38.4,205,0,0,0,0,0,0
7932,0,300.7,311.8,1478,41.9,207,0,0,0,0,0,0
7934,1,300.8,311.9,1621,28.3,211,0,0,0,0,0,0
7935,1,300.8,311.9,1356,44.3,214,0,0,0,0,0,0
7936,0,300.8,311.7,1490,46.4,217,0,0,0,0,0,0
7937,0,300.8,311.7,1578,31.4,219,0,0,0,0,0,0
7938,0,300.8,311.7,1681,31.3,221,0,0,0,0,0,0
7939,0,300.8,311.8,1417,43.4,223,0,0,0,0,0,0
7940,1,300.7,311.7,1532,40.0,0,0,0,0,0,0,0
7941,1,300.7,311.7,1499,38.9,3,0,0,0,0,0,0
7942,0,300.8,311.7,1432,45.8,6,0,0,0,0,0,0
7943,0,300.8,311.7,1753,29.0,8,0,0,0,0,0,0
7944,0,300.8,311.7,1414,49.0,10,0,0,0,0,0,0
7945,0,300.8,311.7,1655,32.2,12,0,0,0,0,0,0
7946,0,300.8,311.6,1516,35.6,14,0,0,0,0,0,0
7947,0,300.8,311.7,1426,45.5,16,0,0,0,0,0,0
7948,0,300.8,311.7,1479,39.4,18,0,0,0,0,0,0
7949,1,300.7,311.5,1569,36.4,20,0,0,0,0,0,0
7950,0,300.8,311.6,1568,36.0,23,0,0,0,0,0,0
7951,1,300.9,311.8,1843,24.5,25,0,0,0,0,0,0
7952,1,300.9,311.9,1480,40.9,28,0,0,0,0,0,0
7953,0,301.0,312.0,1447,36.8,31,0,0,0,0,0,0
7954,0,301.0,311.9,1454,41.9,33,0,0,0,0,0,0
7955,1,300.9,311.9,1310,56.1,35,0,0,0,0,0,0
7956,2,300.9,311.9,1513,38.0,38,0,0,0,0,0,0
7958,0,301.0,312.1,1377,49.9,48,0,0,0,0,0,0
7959,0,301.0,312.1,1585,32.3,50,0,0,0,0,0,0
7960,2,301.1,312.2,1491,42.6,52,0,0,0,0,0,0
7961,0,301.0,312.2,1264,59.0,57,0,0,0,0,0,0
7962,0,301.0,312.2,1372,47.0,59,0,0,0,0,0,0
7963,0,301.0,312.2,1510,39.9,61,0,0,0,0,0,0
7964,0,300.9,312.1,1423,40.2,63,0,0,0,0,0,0
7965,0,301.1,312.3,1464,35.3,65,0,0,0,0,0,0
7966,0,301.0,312.2,1602,35.9,67,0,0,0,0,0,0
7967,1,301.0,312.2,1629,32.6,69,0,0,0,0,0,0
7968,0,300.9,312.2,1811,23.2,72,0,0,0,0,0,0
7969,0,300.9,312.1,1711,28.8,74,0,0,0,0,0,0
7970,1,300.9,312.1,1297,48.6,76,0,0,0,0,0,0
7971,0,301.0,312.1,1405,46.1,79,0,0,0,0,0,0
7972,0,301.1,312.2,1397,54.9,81,0,0,0,0,0,0
7973,0,301.1,312.3,1682,29.7,83,0,0,0,0,0,0
7974,0,301.2,312.3,1528,38.4,85,0,0,0,0,0,0
7975,1,301.2,312.3,1548,38.3,87,0,0,0,0,0,0
7976,2,301.2,312.4,1395,47.8,90,0,0,0,0,0,0
7977,0,301.2,312.4,1378,59.0,95,0,0,0,0,0,0
7978,0,301.2,312.4,1480,53.5,97,0,0,0,0,0,0
7979,1,301.2,312.4,1428,36.6,99,0,0,0,0,0,0
7980,1,301.2,312.4,1505,39.6,102,0,0,0,0,0,0
7981,0,301.0,312.3,1445,36.4,105,0,0,0,0,0,0
7982,0,301.0,312.3,1488,42.6,107,0,0,0,0,0,0
7983,0,301.0,312.2,1601,33.0,109,0,0,0,0,0,0
7984,0,301.0,312.3,1550,34.9,111,0,0,0,0,0,0
7985,0,301.0,312.2,1540,34.1,113,0,0,0,0,0,0
7986,0,301.1,312.3,1587,34.5,115,0,0,0,0,0,0
7987,2,301.0,312.2,1489,40.3,117,0,0,0,0,0,0
7988,0,301.1,312.3,1486,34.9,122,0,0,0,0,0,0
7989,0,301.1,312.4,1430,37.9,124,0,0,0,0,0,0
7990,1,301.1,312.4,1809,25.1,126,0,0,0,0,0,0
7991,0,301.1,312.3,1534,39.0,129,0,0,0,0,0,0
7992,1,301.1,312.3,1852,25.9,131,0,0,0,0,0,0
7993,0,301.1,312.3,1595,31.9,134,0,0,0,0,0,0
7994,0,301.0,312.3,1424,43.5,136,0,0,0,0,0,0
7995,0,301.0,312.2,1776,28.8,138,0,0,0,0,0,0
7996,1,301.0,312.2,1499,41.5,140,0,0,0,0,0,0
7998,0,300.9,312.1,1359,51.7,146,0,0,0,0,0,0
7999,1,300.9,312.1,1617,31.0,148,0,0,0,0,0,0
8000,1,300.8,312.0,1443,53.3,151,0,0,0,0,0,0
8001,0,300.8,312.0,1374,50.2,154,0,0,0,0,0,0
8002,1,300.9,312.1,1851,23.0,156,0,0,0,0,0,0
8004,0,300.9,312.0,1533,44.0,162,0,0,0,0,0,0
8005,0,300.8,312.0,1477,37.3,164,0,0,0,0,0,0
8006,0,300.9,312.1,1462,46.0,166,0,0,0,0,0,0
8007,1,301.0,312.1,1664,28.4,168,0,0,0,0,0,0
8008,0,300.8,311.9,1414,41.1,171,0,0,0,0,0,0
8010,0,300.8,311.8,1323,61.1,178,0,0,0,0,0,0
8011,0,300.8,311.8,1427,43.3,180,0,0,0,0,0,0
8012,1,300.9,312.0,1375,56.1,182,0,0,0,0,0,0
8013,1,300.9,312.0,1402,50.7,185,0,0,0,0,0,0
8014,0,300.9,312.0,1500,44.2,188,0,0,0,0,0,0
8015,1,301.0,312.0,1558,37.5,190,0,0,0,0,0,0
8016,1,300.9,312.0,1447,41.4,193,0,0,0,0,0,0
8017,0,301.0,312.0,1518,39.3,196,0,0,0,0,0,0
8018,0,301.0,311.9,1889,23.5,198,0,0,0,0,0,0
8019,0,301.0,312.1,1675,30.7,200,0,0,0,0,0,0
8020,2,300.9,312.0,1720,27.9,202,0,0,0,0,0,0
8021,1,301.0,312.0,1499,34.6,207,0,0,0,0,0,0
8022,0,300.9,312.0,1441,43.8,210,0,0,0,0,0,0
8023,2,300.9,312.0,1397,42.7,212,0,0,0,0,0,0
8024,0,300.9,312.0,1493,38.7,217,0,0,0,0,0,0
8025,1,300.8,312.0,1422,50.7,219,0,0,0,0,0,0
8026,0,300.7,311.9,1399,50.2,222,1,0,0,0,1,0
8027,0,300.6,311.9,1425,44.9,224,0,0,0,0,0,0
8028,0,300.6,311.8,1501,44.8,226,0,0,0,0,0,0
8029,1,300.6,311.9,1629,35.3,0,0,0,0,0,0,0
8030,0,300.6,312.0,1490,42.2,3,0,0,0,0,0,0
8031,0,300.7,312.0,1550,32.4,5,0,0,0,0,0,0
8032,0,300.8,312.0,1416,46.5,7,0,0,0,0,0,0
8033,0,300.7,311.9,1485,38.8,9,0,0,0,0,0,0
8034,0,300.7,311.8,1564,36.8,11,0,0,0,0,0,0
8036,0,300.7,311.7,1460,46.1,15,0,0,0,0,0,0
8037,0,300.7,311.8,1603,34.1,17,0,0,0,0,0,0
8038,0,300.7,311.8,1486,47.3,19,0,0,0,0,0,0
8039,0,300.8,311.9,1560,31.8,21,0,0,0,0,0,0
8040,0,300.8,311.9,1498,39.3,23,0,0,0,0,0,0
8041,2,300.8,311.9,1431,48.5,25,0,0,0,0,0,0
8042,0,300.8,311.9,1486,45.1,30,0,0,0,0,0,0
8043,0,300.7,311.9,1486,35.8,32,0,0,0,0,0,0
8044,0,300.7,311.8,1441,38.1,34,0,0,0,0,0,0
8045,1,300.7,311.9,1366,55.1,36,0,0,0,0,0,0
8046,0,300.6,311.8,1471,41.4,39,0,0,0,0,0,0
8047,0,300.6,311.9,1463,38.2,41,0,0,0,0,0,0
8048,0,300.6,311.9,1413,41.3,43,0,0,0,0,0,0
8049,2,300.6,311.9,1604,30.5,45,0,0,0,0,0,0
8050,0,300.7,312.0,1401,51.1,50,0,0,0,0,0,0
8051,0,300.6,311.8,1652,27.2,52,0,0,0,0,0,0
8052,0,300.5,311.9,1403,45.7,54,0,0,0,0,0,0
8053,0,300.5,311.9,1887,21.7,56,0,0,0,0,0,0
8054,0,300.4,311.8,1405,47.9,58,0,0,0,0,0,0
8055,2,300.2,311.6,1496,41.1,60,0,0,0,0,0,0
8056,0,300.1,311.5,1499,43.4,65,0,0,0,0,0,0
8057,0,300.2,311.5,1549,37.2,67,0,0,0,0,0,0
8058,0,300.3,311.6,1515,44.9,69,0,0,0,0,0,0
8059,0,300.2,311.6,1540,37.7,71,0,0,0,0,0,0
8060,2,300.2,311.5,1426,44.3,73,0,0,0,0,0,0
8061,1,300.2,311.6,1465,41.4,78,0,0,0,0,0,0
8062,1,300.3,311.6,1359,54.1,81,0,0,0,0,0,0
8063,1,300.3,311.7,1551,36.4,84,0,0,0,0,0,0
8064,0,300.5,311.8,1596,34.8,87,0,0,0,0,0,0
8065,1,300.5,311.9,1670,26.3,89,0,0,0,0,0,0
8066,0,300.4,311.9,1868,21.3,92,0,0,0,0,0,0
8067,1,300.6,312.0,1490,39.8,94,0,0,0,0,0,0
8068,1,300.5,311.9,1676,35.2,97,0,0,0,0,0,0
8069,1,300.5,311.9,1875,22.1,100,0,0,0,0,0,0
8070,1,300.5,312.0,1867,23.0,103,0,0,0,0,0,0
8071,0,300.5,312.0,1646,29.5,106,0,0,0,0,0,0
8072,2,300.5,312.0,1375,43.2,108,0,0,0,0,0,0
8073,0,300.5,312.0,1558,36.7,113,0,0,0,0,0,0
8074,0,300.4,312.0,1631,34.9,115,0,0,0,0,0,0
8075,0,300.4,312.0,1366,43.0,117,0,0,0,0,0,0
8076,0,300.3,311.8,1360,48.0,119,0,0,0,0,0,0
8077,0,300.3,311.8,1547,39.7,121,0,0,0,0,0,0
8078,0,300.3,311.7,1571,31.2,123,0,0,0,0,0,0
8079,0,300.2,311.5,1528,36.1,125,0,0,0,0,0,0
8080,2,300.2,311.5,1432,43.6,127,0,0,0,0,0,0
8081,0,300.2,311.6,1356,53.5,132,0,0,0,0,0,0
8082,2,300.1,311.5,1422,46.2,134,0,0,0,0,0,0
8083,0,300.1,311.4,1438,42.2,139,0,0,0,0,0,0
8084,0,300.2,311.4,1483,44.4,141,0,0,0,0,0,0
8085,0,300.2,311.4,1331,49.8,143,0,0,0,0,0,0
8086,0,300.2,311.4,1463,37.5,145,0,0,0,0,0,0
8087,0,300.1,311.4,1446,40.6,147,0,0,0,0,0,0
8088,0,300.1,311.4,1356,45.7,149,0,0,0,0,0,0
8089,0,300.1,311.3,1676,30.3,151,0,0,0,0,0,0
8091,0,300.2,311.6,1375,56.9,155,0,0,0,0,0,0
8092,1,300.2,311.6,1513,40.8,157,0,0,0,0,0,0
8093,0,300.2,311.6,1511,35.7,160,0,0,0,0,0,0
8094,2,300.2,311.6,1662,28.8,162,0,0,0,0,0,0
8095,0,300.2,311.7,1493,48.3,167,0,0,0,0,0,0
8096,1,300.2,311.7,1555,37.4,169,0,0,0,0,0,0
8097,0,300.3,311.7,1452,41.5,172,0,0,0,0,0,0
8098,0,300.2,311.6,1500,39.0,174,0,0,0,0,0,0
8099,0,300.2,311.7,1603,30.5,176,0,0,0,0,0,0
8100,0,300.3,311.7,1682,27.8,178,0,0,0,0,0,0
8101,0,300.3,311.8,1567,37.7,180,0,0,0,0,0,0
8102,0,300.3,311.8,1413,46.0,182,0,0,0,0,0,0
8103,1,300.3,311.9,1429,41.6,184,0,0,0,0,0,0
8104,0,300.3,311.9,1692,31.5,187,0,0,0,0,0,0
8105,0,300.4,311.9,1476,48.7,189,0,0,0,0,0,0
8106,1,300.4,312.0,1596,30.4,191,0,0,0,0,0,0
8107,2,300.3,311.9,1390,49.0,194,0,0,0,0,0,0
8108,1,300.3,311.8,1607,33.7,199,0,0,0,0,0,0
8109,0,300.3,311.7,1821,26.3,202,0,0,0,0,0,0
8111,1,300.4,311.8,1553,33.1,209,1,1,0,0,0,0
8112,1,300.4,311.8,1442,45.1,0,0,0,0,0,0,0
8113,0,300.4,311.7,1459,45.6,3,0,0,0,0,0,0
8115,0,300.4,311.8,1367,57.2,10,0,0,0,0,0,0
8117,0,300.3,311.7,1406,47.5,14,0,0,0,0,0,0
8118,0,300.3,311.8,1548,33.0,16,0,0,0,0,0,0
8119,0,300.3,311.7,1333,55.2,18,0,0,0,0,0,0
8120,0,300.2,311.6,1767,26.4,20,0,0,0,0,0,0
8121,0,300.2,311.6,1827,27.0,22,0,0,0,0,0,0
8122,1,300.2,311.6,1533,46.4,24,0,0,0,0,0,0
8123,2,300.2,311.5,1515,36.8,27,0,0,0,0,0,0
8124,0,300.2,311.4,1568,41.0,32,0,0,0,0,0,0
8125,0,300.2,311.4,1452,47.8,34,0,0,0,0,0,0
8126,0,300.2,311.4,1433,37.9,36,0,0,0,0,0,0
8127,1,300.1,311.3,1650,33.8,38,0,0,0,0,0,0
8128,0,300.1,311.4,1629,31.3,41,0,0,0,0,0,0
8129,0,300.0,311.3,1520,39.2,43,0,0,0,0,0,0
8130,2,300.0,311.2,1393,43.1,45,0,0,0,0,0,0
8131,2,299.9,311.2,1364,49.6,50,0,0,0,0,0,0
8132,1,299.9,311.3,1389,50.0,55,0,0,0,0,0,0
8133,0,299.8,311.1,1466,46.1,58,0,0,0,0,0,0
8134,0,299.7,311.1,1650,32.4,60,0,0,0,0,0,0
8135,0,299.6,311.0,1554,36.3,62,0,0,0,0,0,0
8136,1,299.6,310.9,1474,39.7,64,0,0,0,0,0,0
8137,2,299.5,310.8,1600,32.4,67,0,0,0,0,0,0
8138,0,299.5,310.8,1356,54.9,72,0,0,0,0,0,0
8139,0,299.5,310.8,1571,38.2,74,0,0,0,0,0,0
8140,0,299.6,310.9,1658,28.0,76,0,0,0,0,0,0
8141,0,299.6,310.8,1393,49.9,78,0,0,0,0,0,0
8142,1,299.7,311.0,1448,49.8,80,0,0,0,0,0,0
8143,0,299.7,310.9,1477,40.4,83,0,0,0,0,0,0
8144,1,299.7,311.0,1506,42.7,85,0,0,0,0,0,0
8145,1,299.7,310.9,1685,32.1,88,0,0,0,0,0,0
8146,0,299.6,310.9,1533,31.8,91,0,0,0,0,0,0
8147,0,299.5,310.8,1447,41.0,93,0,0,0,0,0,0
8148,1,299.5,310.7,1488,39.5,95,0,0,0,0,0,0
8149,1,299.6,310.8,1427,50.4,98,0,0,0,0,0,0
8150,1,299.5,310.7,1424,41.3,101,0,0,0,0,0,0
8151,0,299.5,310.7,1472,40.9,104,0,0,0,0,0,0
8152,0,299.5,310.7,1438,45.7,106,0,0,0,0,0,0
8153,0,299.6,310.8,1507,42.4,108,0,0,0,0,0,0
8154,0,299.6,310.7,1393,52.1,110,0,0,0,0,0,0
8155,0,299.5,310.8,1283,52.4,112,0,0,0,0,0,0
8156,0,299.6,310.8,1644,30.9,114,0,0,0,0,0,0
8157,0,299.6,310.8,1498,46.9,116,0,0,0,0,0,0
8158,0,299.6,310.8,1400,40.8,118,0,0,0,0,0,0
8159,2,299.6,310.9,1679,31.2,120,0,0,0,0,0,0
8160,1,299.7,311.1,1618,30.3,125,0,0,0,0,0,0
8161,2,299.6,311.0,1714,30.2,128,0,0,0,0,0,0
8162,0,299.6,311.0,1574,35.0,133,0,0,0,0,0,0
8163,0,299.7,311.1,1574,36.4,135,0,0,0,0,0,0
8164,0,299.6,310.9,1472,40.9,137,0,0,0,0,0,0
8165,0,299.6,311.0,1552,33.2,139,0,0,0,0,0,0
8166,0,299.7,311.1,1603,31.4,141,0,0,0,0,0,0
8167,2,299.7,311.1,1353,47.1,143,0,0,0,0,0,0
8168,0,299.7,311.1,1690,30.6,148,0,0,0,0,0,0
8169,1,299.8,311.2,1745,26.3,150,0,0,0,0,0,0
8170,0,299.9,311.3,1522,45.7,153,0,0,0,0,0,0
8171,2,300.0,311.4,1641,34.5,155,0,0,0,0,0,0
8172,0,299.9,311.4,1596,28.9,160,0,0,0,0,0,0
8173,2,299.9,311.4,1497,37.0,162,0,0,0,0,0,0
8174,0,299.9,311.3,1371,52.3,167,0,0,0,0,0,0
8175,1,299.9,311.3,1445,41.2,169,0,0,0,0,0,0
8176,0,299.8,311.2,1564,40.0,172,0,0,0,0,0,0
8177,0,299.7,311.1,1439,44.9,174,0,0,0,0,0,0
8178,0,299.7,311.2,1352,52.1,176,0,0,0,0,0,0
8179,0,299.8,311.3,1560,35.4,178,0,0,0,0,0,0
8180,1,299.7,311.2,1616,42.3,180,0,0,0,0,0,0
8181,0,299.7,311.2,1835,23.7,183,0,0,0,0,0,0
8182,1,299.7,311.1,1649,32.7,185,0,0,0,0,0,0
8183,0,299.8,311.1,1452,47.3,188,0,0,0,0,0,0
8185,0,299.7,311.1,1554,41.0,192,0,0,0,0,0,0
8186,0,299.7,311.0,1827,25.4,194,0,0,0,0,0,0
8187,0,299.6,310.9,1448,46.3,196,0,0,0,0,0,0
8188,1,299.6,310.9,1530,38.8,198,0,0,0,0,0,0
8190,1,299.7,310.9,1620,37.2,203,0,0,0,0,0,0
8191,1,299.6,310.9,1630,29.8,206,0,0,0,0,0,0
8192,0,299.6,310.9,1229,65.2,209,1,0,0,0,1,0
8193,0,299.5,310.8,1873,22.3,211,0,0,0,0,0,0
8194,0,299.4,310.7,1426,45.7,213,0,0,0,0,0,0
8195,0,299.4,310.8,1376,53.9,215,1,0,0,0,1,0
8196,0,299.4,310.8,1622,33.6,217,0,0,0,0,0,0
8197,1,299.4,310.7,1492,45.7,219,0,0,0,0,0,0
8198,1,299.3,310.7,1374,48.9,222,0,0,0,0,0,0
8199,0,299.2,310.7,1737,27.0,225,1,1,0,0,0,0
8200,0,299.3,310.8,1426,42.4,0,0,0,0,0,0,0
8201,1,299.3,310.9,1826,25.1,2,0,0,0,0,0,0
8202,0,299.3,310.9,1669,32.4,5,0,0,0,0,0,0
8203,1,299.4,310.9,1473,40.1,7,0,0,0,0,0,0
8204,0,299.4,310.9,1751,27.8,10,0,0,0,0,0,0
8205,1,299.4,310.9,1446,47.3,12,0,0,0,0,0,0
8206,0,299.3,310.8,1483,43.5,15,0,0,0,0,0,0
8207,0,299.2,310.7,1535,42.6,17,0,0,0,0,0,0
8208,0,299.2,310.7,1477,44.0,19,0,0,0,0,0,0
8209,0,299.3,310.8,1391,46.9,21,0,0,0,0,0,0
8210,2,299.2,310.7,1636,29.4,23,0,0,0,0,0,0
8211,0,299.2,310.6,1675,33.3,28,0,0,0,0,0,0
8212,2,299.2,310.5,1329,48.9,30,0,0,0,0,0,0
8213,1,299.2,310.5,1548,33.5,35,0,0,0,0,0,0
8214,0,299.2,310.5,1391,45.8,38,0,0,0,0,0,0
8215,0,299.1,310.5,1437,43.1,40,0,0,0,0,0,0
8216,0,299.2,310.6,1370,61.9,42,0,0,0,0,0,0
8217,0,299.1,310.6,1577,37.1,44,0,0,0,0,0,0
8218,0,299.1,310.5,1485,37.8,46,0,0,0,0,0,0
8219,0,299.0,310.4,1504,34.3,48,0,0,0,0,0,0
8220,1,298.9,310.3,1551,35.2,50,0,0,0,0,0,0
8221,1,299.1,310.5,1428,43.0,53,0,0,0,0,0,0
8222,0,299.0,310.5,1755,27.9,56,0,0,0,0,0,0
8223,0,299.1,310.5,1329,54.9,58,0,0,0,0,0,0
8224,0,299.1,310.5,1496,35.2,60,0,0,0,0,0,0
8225,0,299.1,310.5,1532,36.6,62,0,0,0,0,0,0
8226,0,299.1,310.5,1389,61.4,64,0,0,0,0,0,0
8227,1,299.1,310.4,1524,51.4,66,0,0,0,0,0,0
8228,1,299.1,310.4,1422,49.3,69,0,0,0,0,0,0
8229,0,299.1,310.5,1739,27.4,72,0,0,0,0,0,0
8230,0,299.1,310.5,1736,26.9,74,0,0,0,0,0,0
8231,0,299.1,310.5,1419,48.8,76,0,0,0,0,0,0
8232,0,299.1,310.6,1326,49.7,78,0,0,0,0,0,0
8233,1,299.1,310.6,1449,43.2,80,0,0,0,0,0,0
8234,0,299.2,310.6,1534,39.7,83,0,0,0,0,0,0
8235,1,299.2,310.6,1443,50.9,85,0,0,0,0,0,0
8236,0,299.2,310.6,1498,41.1,88,0,0,0,0,0,0
8237,0,299.1,310.6,1796,26.0,90,0,0,0,0,0,0
8238,0,299.1,310.4,1519,45.3,92,0,0,0,0,0,0
8239,0,299.0,310.4,1339,49.6,94,0,0,0,0,0,0
8240,0,299.0,310.4,1483,41.5,96,0,0,0,0,0,0
8242,1,299.0,310.3,1689,29.7,101,0,0,0,0,0,0
8243,2,299.1,310.4,1369,54.5,104,0,0,0,0,0,0
8244,0,299.0,310.4,1512,38.8,109,0,0,0,0,0,0
8246,0,299.0,310.3,1552,39.9,114,0,0,0,0,0,0
8247,0,299.0,310.4,1713,28.0,116,0,0,0,0,0,0
8248,0,298.9,310.3,1456,44.1,118,0,0,0,0,0,0
8249,0,299.0,310.4,1524,39.8,120,0,0,0,0,0,0
8250,1,299.0,310.4,1394,45.2,122,0,0,0,0,0,0
8252,0,299.0,310.4,1565,36.1,127,0,0,0,0,0,0
8253,0,299.1,310.4,1657,31.0,129,0,0,0,0,0,0
8254,1,299.0,310.4,1625,37.1,131,0,0,0,0,0,0
8255,0,299.0,310.4,1606,31.1,134,0,0,0,0,0,0
8256,2,299.0,310.5,1336,56.8,136,0,0,0,0,0,0
8257,1,299.0,310.6,1587,34.2,141,0,0,0,0,0,0
8258,0,299.1,310.6,1602,39.7,144,0,0,0,0,0,0
8259,0,299.1,310.5,1471,38.4,146,0,0,0,0,0,0
8260,2,299.1,310.6,1332,48.0,148,0,0,0,0,0,0
8261,2,299.2,310.6,1434,48.4,153,0,0,0,0,0,0
8263,2,299.2,310.6,1704,30.6,160,0,0,0,0,0,0
8264,1,299.1,310.6,1397,49.5,165,0,0,0,0,0,0
8265,2,299.1,310.6,1791,28.0,168,0,0,0,0,0,0
8266,0,299.1,310.6,1818,24.1,173,0,0,0,0,0,0
8267,0,299.2,310.7,1540,36.3,175,0,0,0,0,0,0
8268,1,299.2,310.8,1502,39.8,177,0,0,0,0,0,0
8269,2,299.2,310.8,1761,30.4,180,0,0,0,0,0,0
8270,1,299.1,310.8,1517,38.4,185,0,0,0,0,0,0
8271,0,299.1,310.7,1309,51.1,188,0,0,0,0,0,0
8272,0,298.9,310.6,1363,52.6,190,0,0,0,0,0,0
8273,1,299.0,310.6,1787,22.2,192,0,0,0,0,0,0
8274,0,298.9,310.5,1640,29.2,195,0,0,0,0,0,0
8275,1,298.9,310.6,1720,25.3,197,0,0,0,0,0,0
8276,0,298.8,310.5,1384,52.8,200,0,0,0,0,0,0
8277,2,298.8,310.5,1294,55.8,202,0,0,0,0,0,0
8278,0,298.8,310.5,1464,46.4,207,0,0,0,0,0,0
8279,0,298.8,310.6,1803,25.4,209,0,0,0,0,0,0
8280,0,298.8,310.6,1602,39.1,211,0,0,0,0,0,0
8281,2,298.9,310.6,1519,38.8,213,0,0,0,0,0,0
8282,1,298.9,310.7,1638,33.6,218,0,0,0,0,0,0
8283,2,298.9,310.6,1615,33.0,221,0,0,0,0,0,0
8284,0,298.8,310.6,1651,33.3,0,0,0,0,0,0,0
8285,0,298.9,310.6,1387,52.7,2,0,0,0,0,0,0
8286,1,298.8,310.5,1678,32.8,4,0,0,0,0,0,0
8287,0,298.9,310.6,1585,38.1,7,0,0,0,0,0,0
8288,1,298.8,310.6,1640,33.8,9,0,0,0,0,0,0
8289,0,298.9,310.6,1406,43.8,12,0,0,0,0,0,0
8290,1,298.9,310.6,1679,35.8,14,0,0,0,0,0,0
8291,0,298.9,310.5,1717,26.9,17,0,0,0,0,0,0
8292,2,298.9,310.5,1429,39.9,19,0,0,0,0,0,0
8293,1,298.9,310.4,1533,44.4,24,0,0,0,0,0,0
8294,1,298.9,310.5,1525,38.5,27,0,0,0,0,0,0
8295,0,298.9,310.4,1739,26.3,30,0,0,0,0,0,0
8296,0,298.9,310.3,1436,39.0,32,0,0,0,0,0,0
8297,1,298.8,310.2,1595,33.1,34,0,0,0,0,0,0
8298,2,298.7,310.1,1435,45.6,37,0,0,0,0,0,0
8299,0,298.7,310.0,1637,31.8,42,0,0,0,0,0,0
8300,0,298.7,310.1,1558,37.6,44,0,0,0,0,0,0
8301,1,298.7,310.1,1644,34.1,46,0,0,0,0,0,0
8302,0,298.7,310.1,1641,31.1,49,0,0,0,0,0,0
8303,0,298.8,310.2,1504,41.0,51,0,0,0,0,0,0
8304,1,298.7,310.1,1506,50.7,53,0,0,0,0,0,0
8305,2,298.8,310.1,1380,44.0,56,0,0,0,0,0,0
8306,1,298.7,310.1,1549,42.5,61,0,0,0,0,0,0
8308,0,298.7,310.1,1401,45.3,67,0,0,0,0,0,0
8309,1,298.7,310.0,1459,40.2,69,0,0,0,0,0,0
8310,0,298.7,309.9,1465,39.7,72,0,0,0,0,0,0
8311,1,298.8,310.0,1295,52.7,74,0,0,0,0,0,0
8312,1,298.8,310.0,1529,38.5,77,0,0,0,0,0,0
8313,1,298.8,310.0,1484,44.9,80,0,0,0,0,0,0
8314,0,298.8,309.9,1739,30.6,83,0,0,0,0,0,0
8315,2,298.7,309.8,1422,40.7,85,0,0,0,0,0,0
8316,0,298.8,309.8,1463,40.0,90,0,0,0,0,0,0
8317,0,298.7,309.7,1667,30.4,92,0,0,0,0,0,0
8318,2,298.7,309.7,1565,39.3,94,0,0,0,0,0,0
8319,0,298.7,309.7,1393,45.7,99,0,0,0,0,0,0
8320,1,298.8,309.7,1453,47.7,101,0,0,0,0,0,0
8321,0,298.8,309.6,1442,50.0,104,0,0,0,0,0,0
8322,0,298.7,309.6,1364,44.9,106,0,0,0,0,0,0
8323,2,298.7,309.5,1453,40.4,108,0,0,0,0,0,0
8324,1,298.7,309.5,1394,46.0,113,0,0,0,0,0,0
8325,1,298.7,309.5,1500,38.8,116,0,0,0,0,0,0
8326,2,298.6,309.5,1523,34.2,119,0,0,0,0,0,0
8327,1,298.7,309.6,1254,57.1,124,0,0,0,0,0,0
8328,0,298.6,309.5,1325,52.2,127,0,0,0,0,0,0
8329,0,298.8,309.7,1424,49.6,129,0,0,0,0,0,0
8330,0,298.8,309.7,1505,39.0,131,0,0,0,0,0,0
8331,1,298.8,309.7,1392,48.7,133,0,0,0,0,0,0
8332,0,298.8,309.7,1529,44.0,136,0,0,0,0,0,0
8333,1,298.8,309.7,1477,48.5,138,0,0,0,0,0,0
8334,1,298.8,309.7,1459,47.3,141,0,0,0,0,0,0
8336,0,298.9,309.7,1449,48.8,147,0,0,0,0,0,0
8337,1,298.8,309.7,1589,35.3,149,0,0,0,0,0,0
8338,0,298.8,309.7,1740,28.5,152,0,0,0,0,0,0
8339,1,298.8,309.7,1499,40.3,154,0,0,0,0,0,0
8340,1,298.8,309.7,1480,38.1,157,0,0,0,0,0,0
8341,0,298.8,309.7,1751,29.6,160,0,0,0,0,0,0
8342,0,298.7,309.7,1510,40.6,162,0,0,0,0,0,0
8343,2,298.8,309.8,1437,48.2,164,0,0,0,0,0,0
8344,0,298.8,309.7,1609,40.4,169,0,0,0,0,0,0
8345,2,298.8,309.8,1490,35.9,171,0,0,0,0,0,0
